region,cell_type,process,n_ft,n_sham,n_genes,mean_ft,mean_sham,difference,hedges_g,p_permutation,genes_present,q_bh
dorsal_DG,Oligodend2,activation,4,5,3,0.5223808199062137,0.5165789426831996,0.0058018772230140625,0.03937868264907271,0.9444444444444444,Sox2;Ascl1;Fabp7,0.9923857868020305
dorsal_DG,OPC,activation,4,5,3,0.9696270458309159,0.827676657537871,0.14195038829304485,0.36641384963442225,0.6111111111111112,Sox2;Ascl1;Fabp7,0.9233576642335768
dorsal_DG,AstroSub1,differentiation,4,4,4,0.013074548014237035,0.042564929937480664,-0.02949038192324363,-0.6424673005754491,0.42857142857142855,Eomes;Neurod1;Dcx;Tubb3,0.8697478991596638
dorsal_DG,BergGlia,differentiation,3,4,4,0.12172937250784348,0.0,0.12172937250784348,1.3666410930523443,0.14285714285714285,Eomes;Neurod1;Dcx;Tubb3,0.7392857142857142
dorsal_DG,Endothelial,differentiation,3,4,4,0.03553224991781551,0.044569120240732,-0.009036870322916488,-0.20877766690519928,0.8285714285714286,Eomes;Neurod1;Dcx;Tubb3,0.9857142857142857
dorsal_DG,ExcitNeuron,differentiation,3,4,4,0.3001784734740276,0.1986940681240335,0.10148440534999409,0.5428598664276745,0.45714285714285713,Eomes;Neurod1;Dcx;Tubb3,0.8737012987012988
dorsal_DG,Granule,differentiation,4,4,4,0.29570878819729707,0.273348281879206,0.022360506318091056,0.067365693997279,0.8571428571428571,Eomes;Neurod1;Dcx;Tubb3,0.9857142857142857
dorsal_DG,InhibNeuron,differentiation,4,3,4,0.19877386117371265,0.09373296259368258,0.10504089858003007,1.6580554905396776,0.08571428571428572,Eomes;Neurod1;Dcx;Tubb3,0.7097142857142857
dorsal_DG,Microglia1,differentiation,3,5,4,0.0392804953346089,0.023717057669776227,0.015563437664832674,0.6654601980177611,0.32142857142857145,Eomes;Neurod1;Dcx;Tubb3,0.8697478991596638
dorsal_DG,Microglia2,differentiation,4,5,4,0.07962858724949591,0.0,0.07962858724949591,1.332686600243251,0.047619047619047616,Eomes;Neurod1;Dcx;Tubb3,0.5914285714285714
dorsal_DG,Mossy,differentiation,4,3,4,0.0354880628905755,0.026740252107931396,0.008747810782644107,0.23633778400197578,0.7714285714285715,Eomes;Neurod1;Dcx;Tubb3,0.9857142857142857
dorsal_DG,Oligodend1,differentiation,3,5,4,0.07314762543256896,0.025070324149691008,0.04807730128287795,1.1282317052238593,0.14285714285714285,Eomes;Neurod1;Dcx;Tubb3,0.7392857142857142
dorsal_DG,Oligodend2,differentiation,4,5,4,0.09280171009919105,0.10271124213199698,-0.009909532032805923,-0.13980864672342766,0.7857142857142857,Eomes;Neurod1;Dcx;Tubb3,0.9857142857142857
dorsal_DG,OPC,differentiation,4,5,4,0.12940399216115198,0.06869345033151592,0.06071054182963606,1.21584992310418,0.10317460317460317,Eomes;Neurod1;Dcx;Tubb3,0.7392857142857142
dorsal_DG,AstroSub1,maturation,4,4,6,0.029346142887923747,0.1439193075948369,-0.11457316470691314,-1.0173177740314143,0.11428571428571428,Dcx;Neurod1;Calb2;Calb1;Prox1;Rbfox3,0.7392857142857142
dorsal_DG,BergGlia,maturation,3,4,6,0.0,0.09167827668131558,-0.09167827668131558,-0.7406036325631472,0.42857142857142855,Dcx;Neurod1;Calb2;Calb1;Prox1;Rbfox3,0.8697478991596638
dorsal_DG,Endothelial,maturation,3,4,6,0.0918112257229906,0.054791310924625525,0.03701991479836507,1.794146121769068,0.05714285714285714,Dcx;Neurod1;Calb2;Calb1;Prox1;Rbfox3,0.5914285714285714
dorsal_DG,ExcitNeuron,maturation,3,4,6,0.18858667332261117,0.2327138609233233,-0.04412718760071213,-0.23936494919463921,0.8,Dcx;Neurod1;Calb2;Calb1;Prox1;Rbfox3,0.9857142857142857
dorsal_DG,Granule,maturation,4,4,6,0.2075439985392844,0.2401402374147375,-0.0325962388754531,-0.11517643778403185,0.8,Dcx;Neurod1;Calb2;Calb1;Prox1;Rbfox3,0.9857142857142857
